trade_id,timestamp,exchange,symbol,side,quantity,price_usd,fee_usd
H-01472,2026-03-09T11:04:43Z,Coinbase,CKB,SELL,152623.63,0.00645554,0.99
H-01473,2026-03-10T15:41:40Z,Coinbase,ETH,BUY,0.089829,3481.70,0.31
H-01474,2026-03-12T01:53:57Z,Coinbase,CKB,BUY,175942.93,0.00786180,1.38
H-01475,2026-03-13T14:01:44Z,Coinbase,ETH,BUY,0.083825,4380.99,0.37
H-01476,2026-03-14T00:19:27Z,Coinbase,SOL,BUY,5.2268,185.735,0.97
H-01477,2026-03-14T02:14:19Z,Coinbase,DOGE,BUY,2083.05,0.253292,0.53
H-01478,2026-03-16T10:58:35Z,Binance,DOGE,BUY,746.93,0.232069,0.17
H-01479,2026-03-17T01:28:17Z,Coinbase,BTC,SELL,0.00884293,118035.68,1.04
H-01480,2026-03-17T17:58:05Z,Coinbase,BTC,SELL,0.00132292,99082.91,0.13
H-01481,2026-03-17T22:48:18Z,Binance,SOL,BUY,0.7616,208.292,0.16
H-01482,2026-03-18T02:48:48Z,Binance,CKB,SELL,99500.96,0.00739539,0.74
H-01483,2026-03-19T01:14:20Z,Binance,DOGE,BUY,4179.73,0.231594,0.97
H-01484,2026-03-19T01:48:49Z,Binance,SOL,BUY,0.8297,226.646,0.19
H-01485,2026-03-19T09:36:17Z,Coinbase,CKB,BUY,164582.75,0.00742237,1.22
H-01486,2026-03-19T12:37:34Z,Coinbase,DOGE,SELL,4155.32,0.235144,0.98
H-01487,2026-03-20T12:31:23Z,Coinbase,ETH,BUY,0.130912,4065.67,0.53
H-01488,2026-03-20T16:38:52Z,Binance,CKB,BUY,243346.23,0.00739653,1.80
H-01489,2026-03-22T07:00:49Z,Coinbase,BTC,BUY,0.00325112,121176.20,0.39
H-01490,2026-03-22T13:56:39Z,Binance,BTC,BUY,0.01728361,110888.78,1.92
H-01491,2026-03-22T23:57:45Z,Coinbase,CKB,BUY,286750.36,0.00712744,2.04
H-01492,2026-03-25T02:03:04Z,Binance,ETH,SELL,0.280001,3679.60,1.03
H-01493,2026-03-25T06:01:29Z,Coinbase,SOL,BUY,9.6928,237.079,2.30
H-01494,2026-03-25T09:32:45Z,Coinbase,BTC,BUY,0.01579660,125860.08,1.99
H-01495,2026-03-25T11:17:24Z,Binance,SOL,BUY,11.5927,195.924,2.27
H-01496,2026-03-26T05:45:27Z,Coinbase,BTC,SELL,0.01247759,124607.26,1.55
H-01497,2026-03-27T20:19:53Z,Coinbase,SOL,BUY,7.9653,187.644,1.49
H-01498,2026-03-28T01:16:32Z,Coinbase,ETH,SELL,0.175002,4160.58,0.73
H-01499,2026-03-28T21:52:10Z,Binance,ETH,SELL,0.173520,3905.49,0.68
H-01500,2026-03-29T10:57:07Z,Binance,DOGE,SELL,4722.96,0.214225,1.01
